medal_date,medal_code,gender,country_code,team_gender,discipline,event,code_athlete,code_team,id
8.08.2024,3,F,HUN,W,Canoe Sprint,Women's Kayak Four 500m,1568350,CSPWK4-500M-HUN01,383
8.08.2024,3,F,HUN,W,Canoe Sprint,Women's Kayak Four 500m,1568745,CSPWK4-500M-HUN01,600
8.08.2024,3,F,HUN,W,Canoe Sprint,Women's Kayak Four 500m,1568750,CSPWK4-500M-HUN01,651
31.07.2024,2,M,HUN,M,Fencing,Men's Sabre Team,1946361,FENMTEAMSABRHUN01,654
2.08.2024,1,M,HUN,M,Fencing,Men's Épée Team,1946370,FENMTEAMEPEEHUN01,1023
2.08.2024,1,M,HUN,M,Fencing,Men's Épée Team,1946379,FENMTEAMEPEEHUN01,1400
8.08.2024,3,F,HUN,W,Canoe Sprint,Women's Kayak Four 500m,1570556,CSPWK4-500M-HUN01,1605
31.07.2024,2,M,HUN,M,Fencing,Men's Sabre Team,1946444,FENMTEAMSABRHUN01,1617
2.08.2024,1,M,HUN,M,Fencing,Men's Épée Team,1946450,FENMTEAMEPEEHUN01,1793
31.07.2024,2,M,HUN,M,Fencing,Men's Sabre Team,1946558,FENMTEAMSABRHUN01,1890
31.07.2024,2,M,HUN,M,Fencing,Men's Sabre Team,1946565,FENMTEAMSABRHUN01,1892
8.08.2024,3,M,IND,M,Hockey,Men,1543026,HOCMTEAM11--IND01,10
8.08.2024,3,M,IND,M,Hockey,Men,1543029,HOCMTEAM11--IND01,1501
8.08.2024,3,M,IND,M,Hockey,Men,1543015,HOCMTEAM11--IND01,1518
8.08.2024,3,M,IND,M,Hockey,Men,1543021,HOCMTEAM11--IND01,1597
8.08.2024,3,M,IND,M,Hockey,Men,1543031,HOCMTEAM11--IND01,1696
8.08.2024,3,M,IND,M,Hockey,Men,1543061,HOCMTEAM11--IND01,1736
8.08.2024,3,M,IND,M,Hockey,Men,1543033,HOCMTEAM11--IND01,1801
8.08.2024,3,M,IND,M,Hockey,Men,1543020,HOCMTEAM11--IND01,1802
8.08.2024,3,M,IND,M,Hockey,Men,1543017,HOCMTEAM11--IND01,1803
8.08.2024,3,M,IND,M,Hockey,Men,1543019,HOCMTEAM11--IND01,1804
8.08.2024,3,M,IND,M,Hockey,Men,1543022,HOCMTEAM11--IND01,1805
8.08.2024,3,M,IND,M,Hockey,Men,1543059,HOCMTEAM11--IND01,1806
8.08.2024,3,M,IND,M,Hockey,Men,1543024,HOCMTEAM11--IND01,1808
8.08.2024,3,M,IND,M,Hockey,Men,1543030,HOCMTEAM11--IND01,1809
8.08.2024,3,M,IND,M,Hockey,Men,1543064,HOCMTEAM11--IND01,1874
8.08.2024,3,M,IND,M,Hockey,Men,1543028,HOCMTEAM11--IND01,1996
30.07.2024,3,F,IND,X,Shooting,10m Air Pistol Mixed Team,1538159,SHOXAPMT----IND01,170
30.07.2024,3,M,IND,X,Shooting,10m Air Pistol Mixed Team,1545464,SHOXAPMT----IND01,1807
1.08.2024,3,M,IRL,M,Rowing,Men's Double Sculls,1543317,ROWMSCULL2--IRL01,489
1.08.2024,3,M,IRL,M,Rowing,Men's Double Sculls,1544454,ROWMSCULL2--IRL01,1197
2.08.2024,1,M,IRL,M,Rowing,Lightweight Men's Double Sculls,1543322,ROWMSCULL2-LIRL01,1281
2.08.2024,1,M,IRL,M,Rowing,Lightweight Men's Double Sculls,1572444,ROWMSCULL2-LIRL01,1446
10.08.2024,2,F,ISR,W,Rhythmic Gymnastics,Group All-Around,1908226,GRYW5AA-----ISR01,120
10.08.2024,2,F,ISR,W,Rhythmic Gymnastics,Group All-Around,1908240,GRYW5AA-----ISR01,618
10.08.2024,2,F,ISR,W,Rhythmic Gymnastics,Group All-Around,1908233,GRYW5AA-----ISR01,1521
10.08.2024,2,F,ISR,W,Rhythmic Gymnastics,Group All-Around,1908235,GRYW5AA-----ISR01,1779
10.08.2024,2,F,ISR,W,Rhythmic Gymnastics,Group All-Around,1908230,GRYW5AA-----ISR01,1882
30.07.2024,2,F,ITA,W,Artistic Gymnastics,Women's Team,1560761,GARWTEAM----ITA01,72
11.08.2024,1,F,ITA,W,Volleyball,Women,1921743,VVOWTEAM6---ITA01,85
4.08.2024,2,M,ITA,M,Fencing,Men's Foil Team,1924291,FENMTEAMFOILITA01,171
11.08.2024,1,F,ITA,W,Volleyball,Women,1921747,VVOWTEAM6---ITA01,208
11.08.2024,1,F,ITA,W,Volleyball,Women,1921740,VVOWTEAM6---ITA01,263
27.07.2024,3,M,ITA,M,Swimming,Men's 4 x 100m Freestyle Relay,1925635,SWMM4X100MFRITA01,297
10.08.2024,3,F,ITA,W,Rhythmic Gymnastics,Group All-Around,1923700,GRYW5AA-----ITA01,299
31.07.2024,2,M,ITA,M,Rowing,Men's Quadruple Sculls,1547863,ROWMSCULL4--ITA01,335
9.08.2024,1,F,ITA,W,Cycling Track,Women's Madison,1923048,CTRWMADISON-ITA01,357
7.08.2024,3,M,ITA,M,Cycling Track,Men's Team Pursuit,1923518,CTRMPURTEAM4ITA01,358
10.08.2024,2,M,ITA,M,Cycling Track,Men's Madison,1923518,CTRMMADISON-ITA01,359
27.07.2024,3,M,ITA,M,Swimming,Men's 4 x 100m Freestyle Relay,1925675,SWMM4X100MFRITA01,360
30.07.2024,2,F,ITA,W,Artistic Gymnastics,Women's Team,1551061,GARWTEAM----ITA01,397
11.08.2024,1,F,ITA,W,Volleyball,Women,1921751,VVOWTEAM6---ITA01,407
11.08.2024,1,F,ITA,W,Volleyball,Women,1921757,VVOWTEAM6---ITA01,429
27.07.2024,3,M,ITA,M,Swimming,Men's 4 x 100m Freestyle Relay,1925681,SWMM4X100MFRITA01,453
10.08.2024,3,F,ITA,W,Rhythmic Gymnastics,Group All-Around,1923701,GRYW5AA-----ITA01,511
11.08.2024,1,F,ITA,W,Volleyball,Women,1921742,VVOWTEAM6---ITA01,523
1.08.2024,2,F,ITA,W,Fencing,Women's Foil Team,1924276,FENWTEAMFOILITA01,545
30.07.2024,2,F,ITA,W,Artistic Gymnastics,Women's Team,1560762,GARWTEAM----ITA01,549
11.08.2024,1,F,ITA,W,Volleyball,Women,1921752,VVOWTEAM6---ITA01,555
1.08.2024,2,F,ITA,W,Fencing,Women's Foil Team,1924277,FENWTEAMFOILITA01,564
30.07.2024,1,F,ITA,W,Fencing,Women's Épée Team,1924585,FENWTEAMEPEEITA01,576
4.08.2024,2,M,ITA,M,Fencing,Men's Foil Team,1924290,FENMTEAMFOILITA01,599
27.07.2024,3,M,ITA,M,Swimming,Men's 4 x 100m Freestyle Relay,1925634,SWMM4X100MFRITA01,621
7.08.2024,3,M,ITA,M,Cycling Track,Men's Team Pursuit,1923520,CTRMPURTEAM4ITA01,641
31.07.2024,2,M,ITA,M,Rowing,Men's Quadruple Sculls,1947115,ROWMSCULL4--ITA01,656
11.08.2024,1,F,ITA,W,Volleyball,Women,1969716,VVOWTEAM6---ITA01,668
9.08.2024,1,F,ITA,W,Cycling Track,Women's Madison,1923042,CTRWMADISON-ITA01,711
30.07.2024,2,F,ITA,W,Artistic Gymnastics,Women's Team,1560760,GARWTEAM----ITA01,862
7.08.2024,3,M,ITA,M,Cycling Track,Men's Team Pursuit,1923517,CTRMPURTEAM4ITA01,1070
11.08.2024,1,F,ITA,W,Volleyball,Women,1921753,VVOWTEAM6---ITA01,1184
4.08.2024,2,M,ITA,M,Fencing,Men's Foil Team,1924289,FENMTEAMFOILITA01,1204
4.08.2024,2,M,ITA,M,Fencing,Men's Foil Team,1924287,FENMTEAMFOILITA01,1255
10.08.2024,3,F,ITA,W,Rhythmic Gymnastics,Group All-Around,1923699,GRYW5AA-----ITA01,1279
7.08.2024,3,M,ITA,M,Cycling Track,Men's Team Pursuit,1923529,CTRMPURTEAM4ITA01,1328
27.07.2024,3,M,ITA,M,Swimming,Men's 4 x 100m Freestyle Relay,1925636,SWMM4X100MFRITA01,1338
10.08.2024,3,F,ITA,W,Rhythmic Gymnastics,Group All-Around,1923703,GRYW5AA-----ITA01,1353
30.07.2024,1,F,ITA,W,Fencing,Women's Épée Team,1924586,FENWTEAMEPEEITA01,1408
11.08.2024,1,F,ITA,W,Volleyball,Women,1921749,VVOWTEAM6---ITA01,1483
2.08.2024,2,M,ITA,M,Rowing,Lightweight Men's Double Sculls,1547870,ROWMSCULL2-LITA01,1486
11.08.2024,1,F,ITA,W,Volleyball,Women,1921738,VVOWTEAM6---ITA01,1489
1.08.2024,2,F,ITA,W,Fencing,Women's Foil Team,1924279,FENWTEAMFOILITA01,1509
31.07.2024,2,M,ITA,M,Rowing,Men's Quadruple Sculls,1547871,ROWMSCULL4--ITA01,1515
10.08.2024,3,F,ITA,W,Rhythmic Gymnastics,Group All-Around,1923704,GRYW5AA-----ITA01,1520
31.07.2024,2,M,ITA,M,Rowing,Men's Quadruple Sculls,1560781,ROWMSCULL4--ITA01,1627
30.07.2024,1,F,ITA,W,Fencing,Women's Épée Team,1924588,FENWTEAMEPEEITA01,1683
30.07.2024,1,F,ITA,W,Fencing,Women's Épée Team,1924587,FENWTEAMEPEEITA01,1738
2.08.2024,2,M,ITA,M,Rowing,Lightweight Men's Double Sculls,1547873,ROWMSCULL2-LITA01,1837
11.08.2024,1,F,ITA,W,Volleyball,Women,1921761,VVOWTEAM6---ITA01,1855
11.08.2024,1,F,ITA,W,Volleyball,Women,1921746,VVOWTEAM6---ITA01,1888
30.07.2024,2,F,ITA,W,Artistic Gymnastics,Women's Team,1560759,GARWTEAM----ITA01,2055
10.08.2024,2,M,ITA,M,Cycling Track,Men's Madison,1923519,CTRMMADISON-ITA01,2065
1.08.2024,2,F,ITA,W,Fencing,Women's Foil Team,1924275,FENWTEAMFOILITA01,2068
27.07.2024,3,M,ITA,M,Swimming,Men's 4 x 100m Freestyle Relay,1925669,SWMM4X100MFRITA01,2237
5.08.2024,1,F,ITA,X,Shooting,Skeet Mixed Team,1915325,SHOXSKMT----ITA01,115
5.08.2024,1,M,ITA,X,Shooting,Skeet Mixed Team,1915333,SHOXSKMT----ITA01,1700
3.08.2024,2,M,JPN,X,Judo,Mixed Team,1896763,JUDXTEAM6---JPN01,8
3.08.2024,2,F,JPN,X,Judo,Mixed Team,1896760,JUDXTEAM6---JPN01,9
1.08.2024,3,F,JPN,W,Fencing,Women's Foil Team,1896544,FENWTEAMFOILJPN01,111
3.08.2024,3,F,JPN,W,Fencing,Women's Sabre Team,1896542,FENWTEAMSABRJPN01,539
3.08.2024,3,F,JPN,W,Fencing,Women's Sabre Team,1896541,FENWTEAMSABRJPN01,629
3.08.2024,2,F,JPN,X,Judo,Mixed Team,1896733,JUDXTEAM6---JPN01,633
10.08.2024,2,F,JPN,W,Table Tennis,Women's Team,1931098,TTEWTEAM----JPN01,746
29.07.2024,1,M,JPN,M,Artistic Gymnastics,Men's Team,1919492,GARMTEAM----JPN01,755
3.08.2024,2,M,JPN,X,Judo,Mixed Team,1896740,JUDXTEAM6---JPN01,757
10.08.2024,2,F,JPN,W,Table Tennis,Women's Team,1931100,TTEWTEAM----JPN01,767
10.08.2024,2,F,JPN,W,Table Tennis,Women's Team,1931101,TTEWTEAM----JPN01,802
4.08.2024,1,M,JPN,M,Fencing,Men's Foil Team,1896532,FENMTEAMFOILJPN01,856
2.08.2024,2,M,JPN,M,Fencing,Men's Épée Team,1896548,FENMTEAMEPEEJPN01,936
29.07.2024,1,M,JPN,M,Artistic Gymnastics,Men's Team,1919491,GARMTEAM----JPN01,947
1.08.2024,3,F,JPN,W,Fencing,Women's Foil Team,1896535,FENWTEAMFOILJPN01,977
29.07.2024,3,M,JPN,O,Equestrian,Eventing Team,1946432,EQUOEVENTEAMJPN01,1008
2.08.2024,2,M,JPN,M,Fencing,Men's Épée Team,1896538,FENMTEAMEPEEJPN01,1030
4.08.2024,1,M,JPN,M,Fencing,Men's Foil Team,1896550,FENMTEAMFOILJPN01,1276
2.08.2024,2,M,JPN,M,Fencing,Men's Épée Team,1896554,FENMTEAMEPEEJPN01,1336
1.08.2024,3,F,JPN,W,Fencing,Women's Foil Team,1896517,FENWTEAMFOILJPN01,1344
3.08.2024,2,M,JPN,X,Judo,Mixed Team,1896750,JUDXTEAM6---JPN01,1383
4.08.2024,1,M,JPN,M,Fencing,Men's Foil Team,1896551,FENMTEAMFOILJPN01,1395
3.08.2024,2,M,JPN,X,Judo,Mixed Team,1896765,JUDXTEAM6---JPN01,1397
3.08.2024,2,M,JPN,X,Judo,Mixed Team,1896752,JUDXTEAM6---JPN01,1399
3.08.2024,2,F,JPN,X,Judo,Mixed Team,1896744,JUDXTEAM6---JPN01,1430
29.07.2024,3,M,JPN,O,Equestrian,Eventing Team,1946434,EQUOEVENTEAMJPN01,1466
29.07.2024,1,M,JPN,M,Artistic Gymnastics,Men's Team,1919480,GARMTEAM----JPN01,1470
3.08.2024,3,F,JPN,W,Fencing,Women's Sabre Team,1896522,FENWTEAMSABRJPN01,1497
3.08.2024,2,M,JPN,X,Judo,Mixed Team,1896748,JUDXTEAM6---JPN01,1719
4.08.2024,1,M,JPN,M,Fencing,Men's Foil Team,1896553,FENMTEAMFOILJPN01,1786
3.08.2024,2,F,JPN,X,Judo,Mixed Team,1896762,JUDXTEAM6---JPN01,1843
29.07.2024,1,M,JPN,M,Artistic Gymnastics,Men's Team,1919479,GARMTEAM----JPN01,1871
3.08.2024,2,F,JPN,X,Judo,Mixed Team,1896767,JUDXTEAM6---JPN01,1898
3.08.2024,3,F,JPN,W,Fencing,Women's Sabre Team,1896519,FENWTEAMSABRJPN01,1899
3.08.2024,2,F,JPN,X,Judo,Mixed Team,1896743,JUDXTEAM6---JPN01,1901
29.07.2024,3,M,JPN,O,Equestrian,Eventing Team,1946428,EQUOEVENTEAMJPN01,1909
29.07.2024,1,M,JPN,M,Artistic Gymnastics,Men's Team,1919490,GARMTEAM----JPN01,1916
29.07.2024,3,M,JPN,O,Equestrian,Eventing Team,1946438,EQUOEVENTEAMJPN01,1967
3.08.2024,2,F,JPN,X,Judo,Mixed Team,1896735,JUDXTEAM6---JPN01,1982
1.08.2024,3,F,JPN,W,Fencing,Women's Foil Team,1896545,FENWTEAMFOILJPN01,1993
3.08.2024,2,M,JPN,X,Judo,Mixed Team,1896764,JUDXTEAM6---JPN01,2162
2.08.2024,2,M,JPN,M,Fencing,Men's Épée Team,1896549,FENMTEAMEPEEJPN01,2194
27.07.2024,3,F,KAZ,X,Shooting,10m Air Rifle Mixed Team,1930466,SHOXARMT----KAZ01,1087
27.07.2024,3,M,KAZ,X,Shooting,10m Air Rifle Mixed Team,1930467,SHOXARMT----KAZ01,1742
2.08.2024,2,F,KOR,X,Badminton,Mixed Doubles,1891502,BDMXDOUBLES-KOR02,900
2.08.2024,2,M,KOR,X,Badminton,Mixed Doubles,1891507,BDMXDOUBLES-KOR02,988
3.08.2024,2,M,USA,M,Tennis,Men's Doubles,1930790,TENMDOUBLES-USA02,1044
3.08.2024,2,M,USA,M,Tennis,Men's Doubles,1930804,TENMDOUBLES-USA02,1625
4.08.2024,1,M,TPE,M,Badminton,Men's Doubles,1570107,BDMMDOUBLES-TPE01,1110
4.08.2024,1,M,TPE,M,Badminton,Men's Doubles,1570105,BDMMDOUBLES-TPE01,2089
4.08.2024,2,M,CHN,M,Badminton,Men's Doubles,1913424,BDMMDOUBLES-CHN02,1137
4.08.2024,2,M,CHN,M,Badminton,Men's Doubles,1913429,BDMMDOUBLES-CHN02,2087
30.07.2024,3,M,KOR,X,Table Tennis,Mixed Doubles,1936429,TTEXDOUBLES-KOR01,1142
30.07.2024,3,F,KOR,X,Table Tennis,Mixed Doubles,1936435,TTEXDOUBLES-KOR01,1787
5.08.2024,3,M,LTU,M,3x3 Basketball,Men,1943480,BK3MTEAM3---LTU01,517
5.08.2024,3,M,LTU,M,3x3 Basketball,Men,1943486,BK3MTEAM3---LTU01,1278
5.08.2024,3,M,LTU,M,3x3 Basketball,Men,1943471,BK3MTEAM3---LTU01,1604
5.08.2024,3,M,LTU,M,3x3 Basketball,Men,1943515,BK3MTEAM3---LTU01,2059
8.08.2024,1,M,CHN,M,Canoe Sprint,Men's Canoe Double 500m,1927392,CSPMC2-500M-CHN01,902
8.08.2024,1,M,CHN,M,Canoe Sprint,Men's Canoe Double 500m,1927393,CSPMC2-500M-CHN01,1157
3.08.2024,2,F,CHN,W,Badminton,Women's Doubles,1913441,BDMWDOUBLES-CHN01,1159
3.08.2024,2,F,CHN,W,Badminton,Women's Doubles,1913442,BDMWDOUBLES-CHN01,1908
9.08.2024,2,F,UKR,W,Canoe Sprint,Women's Canoe Double 500m,1897153,CSPWC2-500M-UKR01,1194
9.08.2024,2,F,UKR,W,Canoe Sprint,Women's Canoe Double 500m,1897155,CSPWC2-500M-UKR01,1716
9.08.2024,3,F,CAN,W,Canoe Sprint,Women's Canoe Double 500m,1964583,CSPWC2-500M-CAN01,1208
9.08.2024,3,F,CAN,W,Canoe Sprint,Women's Canoe Double 500m,1964547,CSPWC2-500M-CAN01,2058
8.08.2024,2,F,ARG,X,Sailing,Mixed Multihull,1538028,SALXNACRA17-ARG01,207
8.08.2024,2,M,ARG,X,Sailing,Mixed Multihull,1538041,SALXNACRA17-ARG01,1227
7.08.2024,1,M,ESP,X,Athletics,Marathon Race Walk Relay Mixed,1904165,ATHX42KWALKTESP02,1262
7.08.2024,1,F,ESP,X,Athletics,Marathon Race Walk Relay Mixed,1905369,ATHX42KWALKTESP02,1551
3.08.2024,3,F,JPN,W,Badminton,Women's Doubles,1541630,BDMWDOUBLES-JPN01,1277
3.08.2024,3,F,JPN,W,Badminton,Women's Doubles,1541629,BDMWDOUBLES-JPN01,1784
2.08.2024,2,M,NZL,M,Sailing,Men's Skiff,1918833,SALM49ER----NZL01,1287
2.08.2024,2,M,NZL,M,Sailing,Men's Skiff,1918834,SALM49ER----NZL01,1294
9.08.2024,2,F,CAN,W,Beach Volleyball,Women,1967340,VBVWTEAM2---CAN01,846
9.08.2024,2,F,CAN,W,Beach Volleyball,Women,1967346,VBVWTEAM2---CAN01,2140
2.08.2024,2,M,MEX,M,Diving,Men's Synchronised 3m Springboard,1536197,DIVM3MTEAM2-MEX01,298
2.08.2024,2,M,MEX,M,Diving,Men's Synchronised 3m Springboard,1535349,DIVM3MTEAM2-MEX01,1479
28.07.2024,3,F,MEX,W,Archery,Women's Team,1535429,ARCWTEAM3---MEX01,1707
28.07.2024,3,F,MEX,W,Archery,Women's Team,1535420,ARCWTEAM3---MEX01,2000
28.07.2024,3,F,MEX,W,Archery,Women's Team,1536479,ARCWTEAM3---MEX01,2040
10.08.2024,3,M,NOR,M,Beach Volleyball,Men,1878383,VBVMTEAM2---NOR01,1355
10.08.2024,3,M,NOR,M,Beach Volleyball,Men,1878386,VBVMTEAM2---NOR01,1839
8.08.2024,3,M,ESP,M,Canoe Sprint,Men's Canoe Double 500m,1953996,CSPMC2-500M-ESP01,478
8.08.2024,3,M,ESP,M,Canoe Sprint,Men's Canoe Double 500m,1954023,CSPMC2-500M-ESP01,1370
8.08.2024,3,M,MAR,M,Football,Men,1965995,FBLMTEAM11--MAR01,24
8.08.2024,3,M,MAR,M,Football,Men,1967241,FBLMTEAM11--MAR01,150
8.08.2024,3,M,MAR,M,Football,Men,1965956,FBLMTEAM11--MAR01,211
8.08.2024,3,M,MAR,M,Football,Men,1965671,FBLMTEAM11--MAR01,212
8.08.2024,3,M,MAR,M,Football,Men,1966642,FBLMTEAM11--MAR01,525
8.08.2024,3,M,MAR,M,Football,Men,1974002,FBLMTEAM11--MAR01,527
8.08.2024,3,M,MAR,M,Football,Men,1966630,FBLMTEAM11--MAR01,528
8.08.2024,3,M,MAR,M,Football,Men,1965809,FBLMTEAM11--MAR01,529
8.08.2024,3,M,MAR,M,Football,Men,1966639,FBLMTEAM11--MAR01,554
8.08.2024,3,M,MAR,M,Football,Men,1965515,FBLMTEAM11--MAR01,664
8.08.2024,3,M,MAR,M,Football,Men,1970338,FBLMTEAM11--MAR01,729
8.08.2024,3,M,MAR,M,Football,Men,1966539,FBLMTEAM11--MAR01,950
8.08.2024,3,M,MAR,M,Football,Men,1967053,FBLMTEAM11--MAR01,1239
8.08.2024,3,M,MAR,M,Football,Men,1967172,FBLMTEAM11--MAR01,1245
8.08.2024,3,M,MAR,M,Football,Men,1966721,FBLMTEAM11--MAR01,1401
8.08.2024,3,M,MAR,M,Football,Men,1970731,FBLMTEAM11--MAR01,1623
8.08.2024,3,M,MAR,M,Football,Men,1966624,FBLMTEAM11--MAR01,1666
8.08.2024,3,M,MAR,M,Football,Men,1974721,FBLMTEAM11--MAR01,1896
8.08.2024,3,M,MAR,M,Football,Men,1966919,FBLMTEAM11--MAR01,1919
9.08.2024,2,M,HUN,M,Canoe Sprint,Men's Kayak Double 500m,1570441,CSPMK2-500M-HUN01,1392
9.08.2024,2,M,HUN,M,Canoe Sprint,Men's Kayak Double 500m,1570845,CSPMK2-500M-HUN01,1970
10.08.2024,3,F,NED,W,Water Polo,Women,1968845,WPOWTEAM7---NED01,4
9.08.2024,1,F,NED,W,Hockey,Women,1971903,HOCWTEAM11--NED01,28
8.08.2024,1,M,NED,M,Hockey,Men,1971905,HOCMTEAM11--NED01,123
8.08.2024,1,M,NED,M,Hockey,Men,1971909,HOCMTEAM11--NED01,175
8.08.2024,1,M,NED,M,Hockey,Men,1971910,HOCMTEAM11--NED01,184
8.08.2024,1,M,NED,M,Hockey,Men,1971911,HOCMTEAM11--NED01,188
3.08.2024,1,F,NED,X,Athletics,4 x 400m Relay Mixed,1972078,ATHX4X400M--NED01,195
10.08.2024,2,F,NED,W,Athletics,Women's 4 x 400m Relay,1972078,ATHW4X400M--NED01,196
1.08.2024,1,F,NED,W,Rowing,Women's Four,1965557,ROWWNOCOX4--NED01,203
8.08.2024,1,M,NED,M,Hockey,Men,1971917,HOCMTEAM11--NED01,226
1.08.2024,2,M,NED,M,Rowing,Men's Double Sculls,1965588,ROWMSCULL2--NED01,229
10.08.2024,3,F,NED,W,Water Polo,Women,1968846,WPOWTEAM7---NED01,246
9.08.2024,1,F,NED,W,Hockey,Women,1971919,HOCWTEAM11--NED01,250
2.08.2024,1,F,NED,W,Rowing,Women's Pair,1965559,ROWWNOCOX2--NED01,348
8.08.2024,1,M,NED,M,Hockey,Men,1971921,HOCMTEAM11--NED01,378
10.08.2024,3,F,NED,W,Artistic Swimming,Duet,1972513,SWAWTEAM2---NED01,425
10.08.2024,3,F,NED,W,Artistic Swimming,Duet,1972512,SWAWTEAM2---NED01,426
8.08.2024,1,M,NED,M,Hockey,Men,1971929,HOCMTEAM11--NED01,430
3.08.2024,2,M,NED,M,Rowing,Men's Eight,1965601,ROWMCOXED8--NED01,431
31.07.2024,2,F,NED,W,Rowing,Women's Quadruple Sculls,1965572,ROWWSCULL4--NED01,433
5.08.2024,1,M,NED,M,3x3 Basketball,Men,1970792,BK3MTEAM3---NED01,434
8.08.2024,1,M,NED,M,Hockey,Men,1971956,HOCMTEAM11--NED01,435
8.08.2024,1,M,NED,M,Hockey,Men,1971976,HOCMTEAM11--NED01,437
9.08.2024,1,F,NED,W,Hockey,Women,1971978,HOCWTEAM11--NED01,438
10.08.2024,2,F,NED,W,Athletics,Women's 4 x 400m Relay,1972288,ATHW4X400M--NED01,439
9.08.2024,1,F,NED,W,Hockey,Women,1971923,HOCWTEAM11--NED01,458
1.08.2024,1,F,NED,W,Rowing,Women's Four,1965567,ROWWNOCOX4--NED01,491
5.08.2024,1,M,NED,M,3x3 Basketball,Men,1970797,BK3MTEAM3---NED01,496
31.07.2024,2,F,NED,W,Rowing,Women's Quadruple Sculls,1965573,ROWWSCULL4--NED01,505
3.08.2024,2,F,NED,M,Rowing,Men's Eight,1965562,ROWMCOXED8--NED01,575
31.07.2024,1,M,NED,M,Rowing,Men's Quadruple Sculls,1965600,ROWMSCULL4--NED01,597
9.08.2024,1,F,NED,W,Hockey,Women,1971927,HOCWTEAM11--NED01,602
8.08.2024,1,M,NED,M,Hockey,Men,1971934,HOCMTEAM11--NED01,809
6.08.2024,1,M,NED,M,Cycling Track,Men's Team Sprint,1969203,CTRMSPRTEAM3NED01,822
9.08.2024,1,F,NED,W,Hockey,Women,1971940,HOCWTEAM11--NED01,885
8.08.2024,1,M,NED,M,Hockey,Men,1971941,HOCMTEAM11--NED01,886
9.08.2024,1,F,NED,W,Hockey,Women,1971942,HOCWTEAM11--NED01,906
10.08.2024,3,F,NED,W,Water Polo,Women,1968856,WPOWTEAM7---NED01,920
10.08.2024,3,F,NED,W,Water Polo,Women,1968860,WPOWTEAM7---NED01,962
3.08.2024,1,F,NED,X,Athletics,4 x 400m Relay Mixed,1972115,ATHX4X400M--NED01,1012
10.08.2024,2,F,NED,W,Athletics,Women's 4 x 400m Relay,1972115,ATHW4X400M--NED01,1013
3.08.2024,1,M,NED,X,Athletics,4 x 400m Relay Mixed,1972116,ATHX4X400M--NED01,1014
3.08.2024,2,M,NED,M,Rowing,Men's Eight,1965592,ROWMCOXED8--NED01,1016
9.08.2024,1,F,NED,W,Hockey,Women,1971945,HOCWTEAM11--NED01,1036
6.08.2024,1,M,NED,M,Cycling Track,Men's Team Sprint,1969182,CTRMSPRTEAM3NED01,1086
3.08.2024,2,M,NED,M,Rowing,Men's Eight,1965581,ROWMCOXED8--NED01,1231
9.08.2024,1,F,NED,W,Hockey,Women,1971950,HOCWTEAM11--NED01,1272
2.08.2024,1,F,NED,W,Rowing,Women's Pair,1965556,ROWWNOCOX2--NED01,1308
31.07.2024,1,M,NED,M,Rowing,Men's Quadruple Sculls,1965584,ROWMSCULL4--NED01,1318
8.08.2024,1,M,NED,M,Hockey,Men,1971952,HOCMTEAM11--NED01,1323
9.08.2024,1,F,NED,W,Hockey,Women,1971955,HOCWTEAM11--NED01,1352
3.08.2024,2,M,NED,M,Rowing,Men's Eight,1965587,ROWMCOXED8--NED01,1356
10.08.2024,3,F,NED,W,Water Polo,Women,1968854,WPOWTEAM7---NED01,1362
9.08.2024,1,F,NED,W,Hockey,Women,1971958,HOCWTEAM11--NED01,1444
1.08.2024,1,F,NED,W,Rowing,Women's Four,1965566,ROWWNOCOX4--NED01,1457
1.08.2024,1,F,NED,W,Rowing,Women's Four,1965560,ROWWNOCOX4--NED01,1472
3.08.2024,1,M,NED,X,Athletics,4 x 400m Relay Mixed,1972234,ATHX4X400M--NED01,1481
31.07.2024,2,F,NED,W,Rowing,Women's Quadruple Sculls,1965565,ROWWSCULL4--NED01,1538
3.08.2024,1,F,NED,X,Athletics,4 x 400m Relay Mixed,1972240,ATHX4X400M--NED01,1544
10.08.2024,2,F,NED,W,Athletics,Women's 4 x 400m Relay,1972240,ATHW4X400M--NED01,1545
9.08.2024,1,F,NED,W,Hockey,Women,1971960,HOCWTEAM11--NED01,1592
8.08.2024,1,M,NED,M,Hockey,Men,1971963,HOCMTEAM11--NED01,1659
3.08.2024,2,M,NED,M,Rowing,Men's Eight,1965596,ROWMCOXED8--NED01,1675
10.08.2024,3,F,NED,W,Water Polo,Women,1968851,WPOWTEAM7---NED01,1694
10.08.2024,3,F,NED,W,Water Polo,Women,1968850,WPOWTEAM7---NED01,1695
10.08.2024,2,F,NED,W,Athletics,Women's 4 x 400m Relay,1972248,ATHW4X400M--NED01,1717
9.08.2024,1,F,NED,W,Hockey,Women,1971965,HOCWTEAM11--NED01,1734
10.08.2024,3,F,NED,W,Water Polo,Women,1968847,WPOWTEAM7---NED01,1775
5.08.2024,1,M,NED,M,3x3 Basketball,Men,1970800,BK3MTEAM3---NED01,1818
10.08.2024,3,F,NED,W,Water Polo,Women,1968857,WPOWTEAM7---NED01,1819
8.08.2024,1,M,NED,M,Hockey,Men,1971968,HOCMTEAM11--NED01,1934
