start_date,end_date,status,phase,gender,venue,event_code,url
2024-08-05 19:46:00,2024-08-05 19:50:00,FINISHED,Women's Team Sprint  Finals,W,National Velodrome,127,/en/paris-2024/results/cycling-track/women-s-team-sprint/fnl---------
2024-08-05 19:50:00,2024-08-05 19:54:00,FINISHED,Women's Team Sprint  Finals,W,National Velodrome,127,/en/paris-2024/results/cycling-track/women-s-team-sprint/fnl---------
2024-08-05 19:54:00,2024-08-05 19:58:00,FINISHED,Women's Team Sprint  Finals,W,National Velodrome,127,/en/paris-2024/results/cycling-track/women-s-team-sprint/fnl---------
2024-08-05 19:55:00,2024-08-05 20:31:00,FINISHED,Men's 200m Round 1,M,Stade de France,22,/en/paris-2024/results/athletics/men-s-200m/rnd1--------
2024-08-05 19:59:00,2024-08-05 20:03:00,FINISHED,Women's Team Sprint  Finals,W,National Velodrome,127,/en/paris-2024/results/cycling-track/women-s-team-sprint/fnl---------
2024-08-05 20:00:00,2024-08-05 21:45:00,FINISHED,Women's Quarter-finals,W,Yves-du-Manoir Stadium,166,/en/paris-2024/results/hockey/women/qfnl000300--
2024-08-05 20:00:00,2024-08-05 23:00:00,FINISHED,Men's Team Round of 16,M,South Paris Arena 4,277,/en/paris-2024/results/table-tennis/men-s-team/8fnl00040000
2024-08-05 20:00:00,2024-08-05 23:00:00,FINISHED,Women's Team Round of 16,W,South Paris Arena 4,278,/en/paris-2024/results/table-tennis/women-s-team/8fnl00040000
2024-08-05 20:00:00,2024-08-05 23:00:00,FINISHED,Men's Team Round of 16,M,South Paris Arena 4,277,/en/paris-2024/results/table-tennis/men-s-team/8fnl00080000
2024-08-05 20:00:00,2024-08-05 23:00:00,FINISHED,Women's Team Round of 16,W,South Paris Arena 4,278,/en/paris-2024/results/table-tennis/women-s-team/8fnl00030000
2024-08-05 20:05:00,2024-08-05 21:30:00,FINISHED,Men's Preliminary Round - Group B,M,Paris La Defense Arena,299,/en/paris-2024/results/water-polo/men/gpb-001500--
2024-08-05 20:30:00,2024-08-05 21:40:00,FINISHED,Women's Discus Throw Final,W,Stade de France,60,/en/paris-2024/results/athletics/women-s-discus-throw/fnl-000100--
2024-08-05 20:45:00,2024-08-05 21:00:00,FINISHED,Women's 200m Semi-Final,W,Stade de France,45,/en/paris-2024/results/athletics/women-s-200m/sfnl--------
2024-08-05 21:00:00,2024-08-05 21:25:00,FINISHED,Women's Finals,W,La Concorde 1,77,/en/paris-2024/results/3x3-basketball/women/fnl-000200--
2024-08-05 21:00:00,2024-08-05 21:50:00,FINISHED,Women's Round of 16,W,Eiffel Tower Stadium,79,/en/paris-2024/results/beach-volleyball/women/8fnl000100--
2024-08-05 21:00:00,2024-08-05 22:45:00,FINISHED,Men's Semi-finals,M,Lyon Stadium,159,/en/paris-2024/results/football/men/sfnl000100--
2024-08-05 21:00:00,2024-08-05 23:15:00,FINISHED,Men's Quarterfinals,M,South Paris Arena 1,297,/en/paris-2024/results/volleyball/men/qfnl000400--
2024-08-05 21:00:00,2024-08-05 21:07:00,FINISHED,MGR 60kg Semifinals,M,Champ-de-Mars Arena,311,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/sfnl000100--
2024-08-05 21:07:00,2024-08-05 21:14:00,FINISHED,MGR 60kg Semifinals,M,Champ-de-Mars Arena,311,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/sfnl000200--
2024-08-05 21:14:00,2024-08-05 21:21:00,FINISHED,MGR 130kg Semifinals,M,Champ-de-Mars Arena,316,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/sfnl000100--
2024-08-05 21:15:00,2024-08-05 21:32:00,FINISHED,Women's 5000m Final,W,Stade de France,49,/en/paris-2024/results/athletics/women-s-5000m/fnl-000100--
2024-08-05 21:21:00,2024-08-05 21:28:00,FINISHED,MGR 130kg Semifinals,M,Champ-de-Mars Arena,316,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/sfnl000200--
2024-08-05 21:28:00,2024-08-05 21:35:00,FINISHED,WFS 68kg Semifinals,W,Champ-de-Mars Arena,321,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/sfnl000100--
2024-08-05 21:30:00,2024-08-05 21:55:00,FINISHED,Men's Finals,M,La Concorde 1,76,/en/paris-2024/results/3x3-basketball/men/fnl-000200--
2024-08-05 21:35:00,2024-08-05 21:42:00,FINISHED,WFS 68kg Semifinals,W,Champ-de-Mars Arena,321,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/sfnl000200--
2024-08-05 21:40:00,2024-08-05 23:05:00,FINISHED,Men's Preliminary Round - Group A,M,Paris La Defense Arena,299,/en/paris-2024/results/water-polo/men/gpa-001500--
2024-08-05 21:47:00,2024-08-05 21:49:00,FINISHED,Women's 800m Final,W,Stade de France,47,/en/paris-2024/results/athletics/women-s-800m/fnl-000100--
2024-08-05 22:00:00,2024-08-05 22:25:00,FINISHED,Women's Finals,W,La Concorde 1,77,/en/paris-2024/results/3x3-basketball/women/fnl-000100--
2024-08-05 22:00:00,2024-08-05 22:50:00,FINISHED,Men's Round of 16,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/8fnl000100--
2024-08-05 22:30:00,2024-08-05 22:55:00,FINISHED,Men's Finals,M,La Concorde 1,76,/en/paris-2024/results/3x3-basketball/men/fnl-000100--
2024-08-05 22:30:00,2024-08-05 23:00:00,FINISHED,Men's Semifinals,M,Teahupo'o  Tahiti,237,/en/paris-2024/results/surfing/men/sfnl--------
2024-08-05 23:06:00,2024-08-05 23:36:00,FINISHED,Men's Semifinals,M,Teahupo'o  Tahiti,237,/en/paris-2024/results/surfing/men/sfnl--------
2024-08-05 23:42:00,2024-08-06 00:12:00,FINISHED,Women's Semifinals,W,Teahupo'o  Tahiti,238,/en/paris-2024/results/surfing/women/sfnl--------
2024-08-06 00:18:00,2024-08-06 00:48:00,FINISHED,Women's Semifinals,W,Teahupo'o  Tahiti,238,/en/paris-2024/results/surfing/women/sfnl--------
2024-08-06 00:54:00,2024-08-06 01:29:00,FINISHED,Men's Finals,M,Teahupo'o  Tahiti,237,/en/paris-2024/results/surfing/men/fnl---------
2024-08-06 01:35:00,2024-08-06 02:10:00,FINISHED,Women's Finals,W,Teahupo'o  Tahiti,238,/en/paris-2024/results/surfing/women/fnl---------
2024-08-06 02:16:00,2024-08-06 02:51:00,FINISHED,Men's Finals,M,Teahupo'o  Tahiti,237,/en/paris-2024/results/surfing/men/fnl---------
2024-08-06 02:57:00,2024-08-06 03:32:00,FINISHED,Women's Finals,W,Teahupo'o  Tahiti,238,/en/paris-2024/results/surfing/women/fnl---------
2024-08-06 09:00:00,2024-08-06 11:15:00,FINISHED,Women's Quarterfinals,W,South Paris Arena 1,298,/en/paris-2024/results/volleyball/women/qfnl000300--
2024-08-06 09:30:00,2024-08-06 09:47:00,FINISHED,Men's Kayak Four 500m Heats,M,Nautical St - Flat water,103,/en/paris-2024/results/canoe-sprint/men-s-kayak-four-500m/heat--------
2024-08-06 09:30:00,2024-08-06 11:00:00,FINISHED,Women's Quarterfinals,W,Pierre Mauroy Stadium,164,/en/paris-2024/results/handball/women/qfnl000200--
2024-08-06 10:00:00,2024-08-06 10:17:00,FINISHED,Women's Kayak Four 500m Heats,W,Nautical St - Flat water,108,/en/paris-2024/results/canoe-sprint/women-s-kayak-four-500m/heat--------
2024-08-06 10:00:00,2024-08-06 12:09:00,FINISHED,Men's 3m Springboard Preliminary,M,Aquatics Centre,137,/en/paris-2024/results/diving/men-s-3m-springboard/prel000100--
2024-08-06 10:00:00,2024-08-06 11:21:00,FINISHED,Jumping Individual Finals,O,Château de Versailles,146,/en/paris-2024/results/equestrian/jumping-individual/fnl-000100--
2024-08-06 10:00:00,2024-08-06 12:17:00,FINISHED,Women's Boulder & Lead Semifinals,W,Le Bourget Climbing Venue,233,/en/paris-2024/results/sport-climbing/women-s-boulder-and-lead/sfnl000100--
2024-08-06 10:00:00,2024-08-06 13:00:00,FINISHED,Men's Team Round of 16,M,South Paris Arena 4,277,/en/paris-2024/results/table-tennis/men-s-team/8fnl00010000
2024-08-06 10:00:00,2024-08-06 13:00:00,FINISHED,Women's Team Round of 16,W,South Paris Arena 4,278,/en/paris-2024/results/table-tennis/women-s-team/8fnl00060000
2024-08-06 10:00:00,2024-08-06 13:00:00,FINISHED,Men's Team Round of 16,M,South Paris Arena 4,277,/en/paris-2024/results/table-tennis/men-s-team/8fnl00020000
2024-08-06 10:00:00,2024-08-06 13:00:00,FINISHED,Women's Team Round of 16,W,South Paris Arena 4,278,/en/paris-2024/results/table-tennis/women-s-team/8fnl00020000
2024-08-06 10:05:00,2024-08-06 10:34:00,FINISHED,Women's 1500m Round 1,W,Stade de France,48,/en/paris-2024/results/athletics/women-s-1500m/rnd1--------
2024-08-06 10:20:00,2024-08-06 11:16:00,FINISHED,Men's Javelin Throw Qualification,M,Stade de France,39,/en/paris-2024/results/athletics/men-s-javelin-throw/qual--------
2024-08-06 10:30:00,2024-08-06 10:47:00,FINISHED,Men's Canoe Double 500m Heats,M,Nautical St - Flat water,105,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/heat--------
2024-08-06 10:50:00,2024-08-06 11:07:00,FINISHED,Men's 110m Hurdles Repechage Round,M,Stade de France,30,/en/paris-2024/results/athletics/men-s-110m-hurdles/rep---------
2024-08-06 11:00:00,2024-08-06 12:45:00,FINISHED,Men's Quarterfinals,M,Bercy Arena,74,/en/paris-2024/results/basketball/men/qfnl000200--
2024-08-06 11:00:00,2024-08-06 11:17:00,FINISHED,Women's Canoe Double 500m Heats,W,Nautical St - Flat water,110,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/heat--------
2024-08-06 11:00:00,2024-08-06 11:07:00,FINISHED,MGR 60kg Repechage,M,Champ-de-Mars Arena,311,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/rep2000200--
2024-08-06 11:00:00,2024-08-06 11:07:00,FINISHED,WFS 68kg Repechage,W,Champ-de-Mars Arena,321,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/rep2000100--
2024-08-06 11:00:00,2024-08-06 11:07:00,FINISHED,MGR 130kg Repechage,M,Champ-de-Mars Arena,316,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/rep2000100--
2024-08-06 11:07:00,2024-08-06 11:14:00,FINISHED,MGR 60kg Repechage,M,Champ-de-Mars Arena,311,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/rep2000100--
2024-08-06 11:07:00,2024-08-06 11:14:00,FINISHED,WFS 68kg Repechage,W,Champ-de-Mars Arena,321,/en/paris-2024/results/wrestling/women-s-freestyle-68kg/rep2000200--
2024-08-06 11:07:00,2024-08-06 11:14:00,FINISHED,MGR 130kg Repechage,M,Champ-de-Mars Arena,316,/en/paris-2024/results/wrestling/men-s-greco-roman-130kg/rep2000200--
2024-08-06 11:14:00,2024-08-06 11:21:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000100--
2024-08-06 11:14:00,2024-08-06 11:21:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000100--
2024-08-06 11:14:00,2024-08-06 11:21:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000100--
2024-08-06 11:15:00,2024-08-06 12:23:00,FINISHED,Women's Long Jump Qualification,W,Stade de France,57,/en/paris-2024/results/athletics/women-s-long-jump/qual--------
2024-08-06 11:20:00,2024-08-06 11:45:00,FINISHED,Women's 400m Repechage Round,W,Stade de France,46,/en/paris-2024/results/athletics/women-s-400m/rep---------
2024-08-06 11:21:00,2024-08-06 11:28:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000200--
2024-08-06 11:21:00,2024-08-06 11:28:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000200--
2024-08-06 11:21:00,2024-08-06 11:28:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000200--
2024-08-06 11:28:00,2024-08-06 11:35:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000300--
2024-08-06 11:28:00,2024-08-06 11:35:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000300--
2024-08-06 11:28:00,2024-08-06 11:35:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000300--
2024-08-06 11:30:00,2024-08-06 12:07:00,FINISHED,Men's Kayak Double 500m Heats,M,Nautical St - Flat water,102,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/heat--------
2024-08-06 11:35:00,2024-08-06 11:42:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000400--
2024-08-06 11:35:00,2024-08-06 11:42:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000400--
2024-08-06 11:35:00,2024-08-06 11:42:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000400--
2024-08-06 11:42:00,2024-08-06 11:49:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000500--
2024-08-06 11:42:00,2024-08-06 11:49:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000500--
2024-08-06 11:42:00,2024-08-06 11:49:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000500--
2024-08-06 11:49:00,2024-08-06 11:56:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000600--
2024-08-06 11:49:00,2024-08-06 11:56:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000600--
2024-08-06 11:49:00,2024-08-06 11:56:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000600--
2024-08-06 11:50:00,2024-08-06 12:46:00,FINISHED,Men's Javelin Throw Qualification,M,Stade de France,39,/en/paris-2024/results/athletics/men-s-javelin-throw/qual--------
2024-08-06 11:53:00,2024-08-06 11:59:00,FINISHED,Jumping Individual Finals,O,Château de Versailles,146,/en/paris-2024/results/equestrian/jumping-individual/fnl-0002rr--
2024-08-06 11:56:00,2024-08-06 12:03:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000700--
2024-08-06 11:56:00,2024-08-06 12:03:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000700--
2024-08-06 11:56:00,2024-08-06 12:03:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000700--
2024-08-06 12:00:00,2024-08-06 12:17:00,FINISHED,Men's 400m Hurdles Repechage Round,M,Stade de France,31,/en/paris-2024/results/athletics/men-s-400m-hurdles/rep---------
2024-08-06 12:03:00,2024-08-06 12:20:00,FINISHED,Men's Kite Opening Series,M,Marseille Marina,205,/en/paris-2024/results/sailing/men-s-kite/prel000600--
2024-08-06 12:03:00,2024-08-06 12:10:00,FINISHED,MGR 77kg 1/8 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/8fnl000800--
2024-08-06 12:03:00,2024-08-06 12:10:00,FINISHED,WFS 50kg 1/8 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/8fnl000800--
2024-08-06 12:03:00,2024-08-06 12:10:00,FINISHED,MGR 97kg 1/8 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/8fnl000800--
2024-08-06 12:05:00,2024-08-06 12:40:00,FINISHED,Mixed Multihull Opening Series,X,Marseille Marina,213,/en/paris-2024/results/sailing/mixed-multihull/prel001000--
2024-08-06 12:10:00,2024-08-06 12:47:00,FINISHED,Women's Kayak Double 500m Heats,W,Nautical St - Flat water,107,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/heat--------
2024-08-06 12:10:00,2024-08-06 12:17:00,FINISHED,MGR 77kg 1/4 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/qfnl000100--
2024-08-06 12:10:00,2024-08-06 12:17:00,FINISHED,WFS 50kg 1/4 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/qfnl000100--
2024-08-06 12:10:00,2024-08-06 12:17:00,FINISHED,MGR 97kg 1/4 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/qfnl000100--
2024-08-06 12:15:00,2024-08-06 13:05:00,FINISHED,Mixed Dinghy Opening Series,X,Marseille Marina,212,/en/paris-2024/results/sailing/mixed-dinghy/prel000700--
2024-08-06 12:17:00,2024-08-06 12:24:00,FINISHED,MGR 77kg 1/4 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/qfnl000200--
2024-08-06 12:17:00,2024-08-06 12:24:00,FINISHED,WFS 50kg 1/4 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/qfnl000200--
2024-08-06 12:17:00,2024-08-06 12:24:00,FINISHED,MGR 97kg 1/4 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/qfnl000200--
2024-08-06 12:23:00,2024-08-06 12:40:00,FINISHED,Women's Kite Opening Series,W,Marseille Marina,209,/en/paris-2024/results/sailing/women-s-kite/prel000600--
2024-08-06 12:24:00,2024-08-06 12:31:00,FINISHED,MGR 77kg 1/4 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/qfnl000300--
2024-08-06 12:24:00,2024-08-06 12:31:00,FINISHED,WFS 50kg 1/4 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/qfnl000300--
2024-08-06 12:24:00,2024-08-06 12:31:00,FINISHED,MGR 97kg 1/4 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/qfnl000300--
2024-08-06 12:28:00,2024-08-06 12:45:00,FINISHED,Men's Kite Opening Series,M,Marseille Marina,205,/en/paris-2024/results/sailing/men-s-kite/prel000700--
2024-08-06 12:30:00,2024-08-06 12:55:00,FINISHED,Men's 200m Repechage Round,M,Stade de France,22,/en/paris-2024/results/athletics/men-s-200m/rep---------
2024-08-06 12:30:00,2024-08-06 15:31:00,FINISHED,Women's Park Prelims,W,La Concorde 4,231,/en/paris-2024/results/skateboarding/women-s-park/qual--------
2024-08-06 12:31:00,2024-08-06 12:38:00,FINISHED,MGR 77kg 1/4 Finals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/qfnl000400--
2024-08-06 12:31:00,2024-08-06 12:38:00,FINISHED,WFS 50kg 1/4 Finals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/qfnl000400--
2024-08-06 12:31:00,2024-08-06 12:38:00,FINISHED,MGR 97kg 1/4 Finals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/qfnl000400--
2024-08-06 12:57:00,2024-08-06 13:32:00,FINISHED,Mixed Multihull Opening Series,X,Marseille Marina,213,/en/paris-2024/results/sailing/mixed-multihull/prel001100--
2024-08-06 13:00:00,2024-08-06 13:25:00,FINISHED,Men's Speed Qualification,M,Le Bourget Climbing Venue,236,/en/paris-2024/results/sport-climbing/men-s-speed/qual0001sd--
2024-08-06 13:00:00,2024-08-06 15:15:00,FINISHED,Women's Quarterfinals,W,South Paris Arena 1,298,/en/paris-2024/results/volleyball/women/qfnl000100--
2024-08-06 13:10:00,2024-08-06 13:17:00,FINISHED,Men's Kayak Four 500m Quarterfinals,M,Nautical St - Flat water,103,/en/paris-2024/results/canoe-sprint/men-s-kayak-four-500m/qfnl--------
2024-08-06 13:20:00,2024-08-06 13:37:00,FINISHED,Women's Canoe Double 500m Quarterfinals,W,Nautical St - Flat water,110,/en/paris-2024/results/canoe-sprint/women-s-canoe-double-500m/qfnl--------
2024-08-06 13:22:00,2024-08-06 14:12:00,FINISHED,Mixed Dinghy Opening Series,X,Marseille Marina,212,/en/paris-2024/results/sailing/mixed-dinghy/prel000800--
2024-08-06 13:30:00,2024-08-06 15:00:00,FINISHED,Women's Quarterfinals,W,Pierre Mauroy Stadium,164,/en/paris-2024/results/handball/women/qfnl000400--
2024-08-06 13:35:00,2024-08-06 13:55:00,FINISHED,Men's Speed Qualification,M,Le Bourget Climbing Venue,236,/en/paris-2024/results/sport-climbing/men-s-speed/qual0002el00
2024-08-06 13:49:00,2024-08-06 14:24:00,FINISHED,Mixed Multihull Opening Series,X,Marseille Marina,213,/en/paris-2024/results/sailing/mixed-multihull/prel001200--
2024-08-06 13:50:00,2024-08-06 14:07:00,FINISHED,Men's Canoe Double 500m Quarterfinals,M,Nautical St - Flat water,105,/en/paris-2024/results/canoe-sprint/men-s-canoe-double-500m/qfnl--------
2024-08-06 14:00:00,2024-08-06 15:45:00,FINISHED,Men's Semi-finals,M,Yves-du-Manoir Stadium,165,/en/paris-2024/results/hockey/men/sfnl000200--
2024-08-06 14:00:00,2024-08-06 15:25:00,FINISHED,Women's Quarterfinals,W,Paris La Defense Arena,300,/en/paris-2024/results/water-polo/women/qfnl000400--
2024-08-06 14:10:00,2024-08-06 14:27:00,FINISHED,Women's Kayak Double 500m Quarterfinals,W,Nautical St - Flat water,107,/en/paris-2024/results/canoe-sprint/women-s-kayak-double-500m/qfnl--------
2024-08-06 14:29:00,2024-08-06 15:19:00,CANCELLED,Mixed Dinghy Opening Series,X,Marseille Marina,212,
2024-08-06 14:30:00,2024-08-06 16:15:00,FINISHED,Men's Quarterfinals,M,Bercy Arena,74,/en/paris-2024/results/basketball/men/qfnl000400--
2024-08-06 14:30:00,2024-08-06 14:47:00,FINISHED,Men's Kayak Double 500m Quarterfinals,M,Nautical St - Flat water,102,/en/paris-2024/results/canoe-sprint/men-s-kayak-double-500m/qfnl--------
2024-08-06 15:00:00,2024-08-06 16:18:00,FINISHED,Women's 10m Platform Final,W,Aquatics Centre,134,/en/paris-2024/results/diving/women-s-10m-platform/fnl-000100--
2024-08-06 15:00:00,2024-08-06 18:00:00,FINISHED,Men's Team Quarterfinals,M,South Paris Arena 4,277,/en/paris-2024/results/table-tennis/men-s-team/qfnl00030000
2024-08-06 15:00:00,2024-08-06 18:00:00,FINISHED,Women's Team Quarterfinals,W,South Paris Arena 4,278,/en/paris-2024/results/table-tennis/women-s-team/qfnl00020000
2024-08-06 15:35:00,2024-08-06 17:00:00,FINISHED,Women's Quarterfinals,W,Paris La Defense Arena,300,/en/paris-2024/results/water-polo/women/qfnl000300--
2024-08-06 15:36:00,2024-08-06 16:26:00,CANCELLED,Mixed Dinghy Opening Series,X,Marseille Marina,212,
2024-08-06 17:00:00,2024-08-06 17:50:00,FINISHED,Men's Quarterfinals,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/qfnl000300--
2024-08-06 17:00:00,2024-08-06 19:15:00,FINISHED,Women's Quarterfinals,W,South Paris Arena 1,298,/en/paris-2024/results/volleyball/women/qfnl000200--
2024-08-06 17:30:00,2024-08-06 18:59:00,FINISHED,Women's Team Pursuit  Qualifying,W,National Velodrome,130,/en/paris-2024/results/cycling-track/women-s-team-pursuit/qual000100--
2024-08-06 17:30:00,2024-08-06 19:00:00,FINISHED,Women's Quarterfinals,W,Pierre Mauroy Stadium,164,/en/paris-2024/results/handball/women/qfnl000300--
2024-08-06 17:30:00,2024-08-06 18:14:00,FINISHED,Women's Park Final,W,La Concorde 4,231,/en/paris-2024/results/skateboarding/women-s-park/fnl-000100--
2024-08-06 18:00:00,2024-08-06 19:45:00,FINISHED,Men's Quarterfinals,M,Bercy Arena,74,/en/paris-2024/results/basketball/men/qfnl000100--
2024-08-06 18:00:00,2024-08-06 18:50:00,FINISHED,Men's Quarterfinals,M,Eiffel Tower Stadium,78,/en/paris-2024/results/beach-volleyball/men/qfnl000200--
2024-08-06 18:00:00,2024-08-06 19:45:00,FINISHED,Women's Semi-finals,W,Lyon Stadium,160,/en/paris-2024/results/football/women/sfnl000200--
2024-08-06 18:15:00,2024-08-06 18:22:00,FINISHED,MGR 77kg Semifinals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/sfnl000100--
2024-08-06 18:22:00,2024-08-06 18:29:00,FINISHED,MGR 77kg Semifinals,M,Champ-de-Mars Arena,313,/en/paris-2024/results/wrestling/men-s-greco-roman-77kg/sfnl000200--
2024-08-06 18:29:00,2024-08-06 18:36:00,FINISHED,MGR 97kg Semifinals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/sfnl000100--
2024-08-06 18:36:00,2024-08-06 18:43:00,FINISHED,MGR 97kg Semifinals,M,Champ-de-Mars Arena,315,/en/paris-2024/results/wrestling/men-s-greco-roman-97kg/sfnl000200--
2024-08-06 18:43:00,2024-08-06 18:50:00,FINISHED,WFS 50kg Semifinals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/sfnl000100--
2024-08-06 18:50:00,2024-08-06 18:57:00,FINISHED,WFS 50kg Semifinals,W,Champ-de-Mars Arena,317,/en/paris-2024/results/wrestling/women-s-freestyle-50kg/sfnl000200--
2024-08-06 18:57:00,2024-08-06 19:04:00,FINISHED,MGR 60kg Bronze Medal Matches,M,Champ-de-Mars Arena,311,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/repf000100--
2024-08-06 18:59:00,2024-08-06 19:14:00,FINISHED,Men's Team Sprint  First Round,M,National Velodrome,121,/en/paris-2024/results/cycling-track/men-s-team-sprint/rnd1--------
2024-08-06 19:00:00,2024-08-06 20:45:00,FINISHED,Men's Semi-finals,M,Yves-du-Manoir Stadium,165,/en/paris-2024/results/hockey/men/sfnl000100--
2024-08-06 19:00:00,2024-08-06 20:25:00,FINISHED,Women's Quarterfinals,W,Paris La Defense Arena,300,/en/paris-2024/results/water-polo/women/qfnl000100--
2024-08-06 19:04:00,2024-08-06 19:11:00,FINISHED,MGR 60kg Bronze Medal Matches,M,Champ-de-Mars Arena,311,/en/paris-2024/results/wrestling/men-s-greco-roman-60kg/repf000200--
